name,Models,C.C,price,mileage,year,image
M-Benz,GLA180,1.6L,102.8,5.5,2018,https://p1.8891.com.tw/2023/11/20/1700449760573087_440_330.jpg
M-Benz,A200,1.3L,111.8,4.7,2018,https://p2.8891.com.tw/2023/11/20/1700448367585378_440_330.jpg
M-Benz,C63 S AMG,4.0L,328.8,5.7,2018,https://p2.8891.com.tw/2023/03/15/1678850371245862_440_330.jpg
M-Benz,CLS350,3.5L,79.8,9.9,2011,https://p2.8891.com.tw/2023/03/29/1680075355521610_440_330.jpg
M-Benz,E280,3.0L,25.8,19,2005,https://p2.8891.com.tw/2023/09/21/1695251374095596_440_330.jpg
M-Benz,G500,5.0L,238.8,12,2003,https://p2.8891.com.tw/2023/10/20/2/1697796195397230_440_330.jpg
M-Benz,B180,1.6L,38.8,17,2013,https://p2.8891.com.tw/2023/04/13/1681369212523092_440_330.jpg
M-Benz,E200,2.0L,89.8,11.7,2013,https://p1.8891.com.tw/2023/11/19/1700383815437509_440_330.jpg
M-Benz,CLK320,3.2L,19.9,12.21,2001,https://p2.8891.com.tw/2023/11/19/1700381121275386_440_330.jpg
M-Benz,CLA200  Shooting Brake,1.6L,88.5,4,2015,https://p1.8891.com.tw/2023/11/19/1700362319278301_440_330.jpg
M-Benz,CLA200,1.3L,133.6,5.7,2019,https://p2.8891.com.tw/2023/10/21/1697861298287052_440_330.jpg
M-Benz,GLC250 Coupe,2.0L,145,19.8,2017,https://p2.8891.com.tw/2023/11/18/1/1700303837169076_440_330.jpg
M-Benz,C250,1.8L,59.8,16,2013,https://p1.8891.com.tw/2022/06/30/1656585119949257_440_330.jpg
M-Benz,C200,2.0L,93,4,2017,https://p1.8891.com.tw/2023/11/18/1700292333346001_440_330.jpg
M-Benz,GLC200,2.0L,160.8,2.02,2019,https://p2.8891.com.tw/2023/11/18/1700283356034070_440_330.jpg
M-Benz,C200,1.5L,133.6,3.5,2018,https://p1.8891.com.tw/2023/09/21/1695280658093781_440_330.jpg
M-Benz,CLA250,2.0L,118.8,10,2017,https://p1.8891.com.tw/2023/12/05/1701763077833927_440_330.jpg
M-Benz,GLA180,1.6L,79.8,5.5,2016,https://p1.8891.com.tw/2023/11/17/1700226607798529_440_330.jpg
M-Benz,A180,1.6L,99.8,9.4,2017,https://p2.8891.com.tw/2023/07/20/1689836362904912_440_330.jpg
M-Benz,C200,1.8L,49.8,8.5,2012,https://p2.8891.com.tw/2023/05/22/1684721516027948_440_330.jpg
M-Benz,E250,2.0L,159,4.3,2017,https://p2.8891.com.tw/2023/10/18/0/1697614612541714_440_330.jpg
M-Benz,GLE350d,3.0L,169.8,9,2016,https://p1.8891.com.tw/2023/08/17/2/1692275312807563_440_330.jpg
M-Benz,ML350,3.5L,57,17.5,2012,https://p1.8891.com.tw/2023/10/17/1697533210031923_440_330.jpg
M-Benz,S550,4.7L,148,9.07,2014,https://p2.8891.com.tw/2023/11/17/1700200236448338_440_330.jpg
M-Benz,C200,1.5L,129,6,2018,https://p2.8891.com.tw/2023/03/05/1677997845994798_440_330.jpg
M-Benz,CLA200,1.6L,88.6,5.4,2016,https://p1.8891.com.tw/2023/09/19/1695108604049845_440_330.jpg
M-Benz,GLE350d,3.0L,125.8,14,2016,https://p1.8891.com.tw/2023/09/16/1694847389715493_440_330.jpg
M-Benz,C180,1.6L,49.8,15.9,2013,https://p1.8891.com.tw/2022/08/02/1659438726542021_440_330.jpg
M-Benz,GLK220,2.1L,83.8,18,2014,https://p1.8891.com.tw/2023/07/11/1689069051164341_440_330.jpg
M-Benz,SL400,3.0L,249.8,1,2016,https://p2.8891.com.tw/2023/11/16/1700128385592826_440_330.jpg
M-Benz,GLE450,3.0L,184.8,4.7,2016,https://p1.8891.com.tw/2023/11/16/1700121057821645_440_330.jpg
M-Benz,GLC300,2.0L,153.8,6,2017,https://p1.8891.com.tw/2023/11/16/1700117724312729_440_330.jpg
M-Benz,E300,2.0L,146,10.9,2017,https://p2.8891.com.tw/2023/11/16/1700116046495052_440_330.jpg
M-Benz,A250,2.0L,105,11,2016,https://p2.8891.com.tw/2023/09/12/1694485010955364_440_330.jpg
M-Benz,E300,2.0L,155,9,2016,https://p1.8891.com.tw/2023/04/26/1682494098554263_440_330.jpg
M-Benz,S350d L,3.0L,159,8,2015,https://p2.8891.com.tw/2022/06/02/1654156533379498_440_330.jpg
M-Benz,E200,2.0L,110,14,2015,https://p1.8891.com.tw/2022/08/04/1659609357085193_440_330.jpg
M-Benz,C250 Estate,2.0L,118,10,2015,https://p2.8891.com.tw/2023/04/26/1682493576001494_440_330.jpg
M-Benz,GLE350,2.0L,258,5,2020,https://p1.8891.com.tw/2023/10/13/1697181902416891_440_330.jpg
M-Benz,GLE300d,2.0L,336.8,5300,2023,https://p2.8891.com.tw/2023/11/22/1700656675912604_440_330.jpg
M-Benz,A200,1.6L,78.5,13.5,2014,https://p2.8891.com.tw/2023/09/12/1694504845795836_440_330.jpg
M-Benz,GLC250,2.0L,124,18.8,2016,https://p2.8891.com.tw/2023/08/16/1692167239282130_440_330.jpg
M-Benz,C200,1.5L,139.8,6.68,2018,https://p1.8891.com.tw/2022/08/06/1659770055116493_440_330.jpg
M-Benz,S350d L,3.0L,150.8,10.1,2015,https://p2.8891.com.tw/2023/04/03/1680499402271460_440_330.jpg
M-Benz,S320,3.2L,16.9,7.1,2000,https://p2.8891.com.tw/2023/11/15/1700040182093382_440_330.jpg
M-Benz,C180,1.6L,119.8,5.01,2018,https://p1.8891.com.tw/2023/08/21/1692608458102041_440_330.jpg
M-Benz,CLA250,2.0L,88.6,7.94,2015,https://p2.8891.com.tw/2023/03/31/1680237467225374_440_330.jpg
M-Benz,S350d,2.9L,228,7.3,2018,https://p2.8891.com.tw/2023/04/06/1680769307705356_440_330.jpg
M-Benz,C450,3.0L,148.8,2.1,2015,https://p1.8891.com.tw/2023/11/23/1700718963929979_440_330.jpg
M-Benz,A200,1.8L,67.8,9.5,2014,https://p1.8891.com.tw/2023/11/20/1700469441777251_440_330.jpg
M-Benz,S320,3.2L,16.9,5.74,1997,https://p2.8891.com.tw/2023/11/15/1700030537895450_440_330.jpg
M-Benz,GLC300,2.0L,328,200,2023,https://p2.8891.com.tw/2023/11/15/1700030118331716_440_330.jpg
M-Benz,E220,2.1L,47.8,13.89,2010,https://p1.8891.com.tw/2022/08/23/1661237241961333_440_330.jpg
M-Benz,C300,2.0L,89.8,14,2015,https://p1.8891.com.tw/2023/11/15/1700022967111969_440_330.jpg
M-Benz,E200,2.0L,158.8,6.5,2020,https://p2.8891.com.tw/2023/11/20/1700464830720012_440_330.jpg
M-Benz,GLC200,2.0L,159.8,4.47,2019,https://p2.8891.com.tw/2023/11/22/1700656981213208_440_330.jpg
M-Benz,E200,2.0L,136,9.9,2017,https://p2.8891.com.tw/2023/11/14/1699948827442330_440_330.jpg
M-Benz,E240,2.6L,9.8,14,2002,https://p1.8891.com.tw/2023/11/14/1699929733327901_440_330.jpg
M-Benz,S350d,2.9L,229.8,3.8,2018,https://p2.8891.com.tw/2023/11/14/1699928973946970_440_330.jpg
M-Benz,GLC300,2.0L,196.8,2.7,2019,https://p2.8891.com.tw/2022/12/17/1671266595342690_440_330.jpg
M-Benz,GLE350d,3.0L,135,13,2017,https://p1.8891.com.tw/2023/10/13/0/1697171288828535_440_330.jpg
M-Benz,E250,2.0L,153,7,2018,https://p2.8891.com.tw/2023/09/12/1694490509611858_440_330.jpg
M-Benz,ML350,3.5L,19.9,21.86,2006,https://p2.8891.com.tw/2023/11/13/1699865395315150_440_330.jpg
M-Benz,CLA250,2.0L,78.8,18.9,2014,https://p1.8891.com.tw/2023/10/13/1/1697178149767041_440_330.jpg
M-Benz,C180,1.6L,126,11.1,2018,https://p2.8891.com.tw/2023/10/13/1/1697204693579732_440_330.jpg
M-Benz,C63 S AMG,4.0L,218.8,10.5,2015,https://p2.8891.com.tw/2023/03/16/1678947646891990_440_330.jpg
M-Benz,E300,2.0L,215,2,2019,https://p2.8891.com.tw/2023/10/11/1696991266881412_440_330.jpg
M-Benz,GLA180,1.6L,105.8,3.91,2018,https://p1.8891.com.tw/2023/09/14/1694661985576525_440_330.jpg
M-Benz,E250,2.0L,81.5,10.9,2014,https://p2.8891.com.tw/2023/10/13/1697200283265976_440_330.jpg
M-Benz,GLC300,2.0L,123.8,5.7,2016,https://p2.8891.com.tw/2023/11/12/1699780039621384_440_330.png
M-Benz,B200,1.6L,75.8,8.1,2016,https://p1.8891.com.tw/2023/08/19/1692426093736703_440_330.jpg
M-Benz,C300 AMG,2.0L,186.8,2.2,2019,https://p1.8891.com.tw/2022/10/14/1665732498035595_440_330.jpg
M-Benz,C300,2.0L,166.8,5.8,2018,https://p1.8891.com.tw/2023/06/10/1686375513637947_440_330.jpg
M-Benz,C300,2.0L,176.8,3.8,2019,https://p1.8891.com.tw/2023/06/10/1686375454831929_440_330.jpg
M-Benz,GLA250,2.0L,118.8,3.4,2018,https://p1.8891.com.tw/2023/11/14/1699942862890235_440_330.jpg
M-Benz,S320,3.2L,6.8,16.09,1994,https://p1.8891.com.tw/2023/10/12/1697084067528295_440_330.jpg
M-Benz,GLC300,2.0L,208,4,2020,https://p1.8891.com.tw/2023/11/11/1699673847885041_440_330.jpg
M-Benz,E300,2.0L,140.8,12,2016,https://p2.8891.com.tw/2023/10/07/2/1696666247047560_440_330.jpg
M-Benz,GLA180,1.6L,83.8,11.9,2017,https://p2.8891.com.tw/2023/11/10/1699613672701838_440_330.jpg
M-Benz,C200 Estate,1.8L,66.8,9,2011,https://p2.8891.com.tw/2023/11/10/1699610533008418_440_330.jpg
M-Benz,B180,1.6L,59.8,5.7,2015,https://p2.8891.com.tw/2023/08/12/1691829125404798_440_330.jpg
M-Benz,V250d,2.0L,229.8,3.7,2021,https://p2.8891.com.tw/2023/11/13/1699867522663012_440_330.jpg
M-Benz,CLA250,2.0L,79.8,12.3,2013,https://p2.8891.com.tw/2023/11/09/1699526917526236_440_330.jpg
M-Benz,GLC200 Coupe,2.0L,193,4,2020,https://p1.8891.com.tw/2023/11/09/1699522210140323_440_330.jpg
M-Benz,A200,1.6L,65.5,13.47,2014,https://p2.8891.com.tw/2023/11/09/1699519152311682_440_330.jpg
M-Benz,GLB250,2.0L,216,1.2,2021,https://p2.8891.com.tw/2023/03/13/1678713509832298_440_330.jpg
M-Benz,ML320,3.0L,39.8,26.7,2006,https://p1.8891.com.tw/2022/03/03/1646302396031633_440_330.jpg
M-Benz,CLA200,1.6L,109.8,8.3,2018,https://p2.8891.com.tw/2023/09/09/1694262542597950_440_330.jpg
M-Benz,S550,4.7L,179.8,9.5,2014,https://p2.8891.com.tw/2023/11/08/1699410730272244_440_330.jpg
M-Benz,E200,2.0L,159.8,3,2018,https://p1.8891.com.tw/2023/11/14/1699942979429591_440_330.jpg
M-Benz,GLE350d,3.0L,129.8,14.14,2017,https://p1.8891.com.tw/2023/12/07/1701929101544247_440_330.jpg
M-Benz,S350d,2.9L,398,2.2,2021,https://p1.8891.com.tw/2023/11/06/1699260253171307_440_330.jpg
M-Benz,C300 Coupe,2.0L,148,3.8,2016,https://p1.8891.com.tw/2023/11/06/1699259296406015_440_330.jpg
M-Benz,GLC43 AMG,3.0L,158,14.8,2017,https://p1.8891.com.tw/2023/11/06/1699243116062531_440_330.jpg
M-Benz,B200d,2.0L,23.5,14,2007,https://p1.8891.com.tw/2023/05/08/1683509740102271_440_330.jpg
M-Benz,C200,1.5L,149.8,4.8,2020,https://p2.8891.com.tw/2023/10/16/1697425955556882_440_330.jpg
M-Benz,C43 AMG,3.0L,208,6.76,2018,https://p2.8891.com.tw/2022/12/28/1672213237447024_440_330.jpg
M-Benz,E220,2.2L,18.5,19.5,1992,https://p2.8891.com.tw/2023/07/06/1688627796571104_440_330.jpg
M-Benz,E250,2.0L,146.8,6.9,2017,https://p1.8891.com.tw/2023/06/28/1687935231096773_440_330.jpg
M-Benz,C200,1.8L,39.8,12,2010,https://p2.8891.com.tw/2023/11/04/1699087567326728_440_330.jpg
M-Benz,GLC200,2.0L,165.9,5.99,2019,https://p2.8891.com.tw/2023/11/07/1699333628170440_440_330.jpg
M-Benz,E200,2.0L,133.8,6.57,2016,https://p2.8891.com.tw/2023/11/11/1699697893354018_440_330.jpg
M-Benz,C300,2.0L,83.8,14.22,2015,https://p2.8891.com.tw/2023/11/04/1699070997380860_440_330.jpg
M-Benz,E200,2.0L,119,13,2017,https://p1.8891.com.tw/2023/11/03/1699005281396801_440_330.jpg
M-Benz,GLA180,1.6L,83.5,9.5,2015,https://p1.8891.com.tw/2023/11/03/1699004649640153_440_330.jpg
M-Benz,GLB,2.0L,248,7000,2022,https://p1.8891.com.tw/2023/07/05/1688537088720309_440_330.jpg
M-Benz,E220d,2.0L,133,12.9,2018,https://p2.8891.com.tw/2023/11/03/1699004384367078_440_330.jpg
M-Benz,GLB250,2.0L,235,1.6,2021,https://p2.8891.com.tw/2023/07/05/1688536690471910_440_330.jpg
M-Benz,G55 AMG,5.4L,188,18.43,2004,https://p1.8891.com.tw/2023/11/03/1699003640981371_440_330.jpg
M-Benz,GLC250,2.0L,126.8,12,2016,https://p1.8891.com.tw/2023/11/01/1698802140793371_440_330.jpg
M-Benz,C200,2.0L,86,4.2,2014,https://p2.8891.com.tw/2023/11/03/1698991094536176_440_330.jpg
M-Benz,A200,1.3L,115.8,6.5,2018,https://p2.8891.com.tw/2023/11/03/1698988590357762_440_330.jpg
M-Benz,C250 Estate,1.8L,61.8,11,2011,https://p1.8891.com.tw/2023/11/03/1698982330641873_440_330.jpg
M-Benz,E250,2.0L,143.8,10,2018,https://p2.8891.com.tw/2023/10/24/1698114445401020_440_330.jpg
M-Benz,CLA200,1.6L,88.8,6.27,2017,https://p2.8891.com.tw/2023/11/30/1701333719581308_440_330.jpg
M-Benz,B180,1.6L,79.8,6.5,2016,https://p2.8891.com.tw/2023/10/24/1698125705750878_440_330.jpg
M-Benz,A250,2.0L,105.8,6,2016,https://p1.8891.com.tw/2023/11/02/1698909596793479_440_330.png
M-Benz,C43 AMG,3.0L,218.8,2.3,2016,https://p1.8891.com.tw/2023/11/02/1698909369744287_440_330.png
M-Benz,E350,3.5L,19.9,11.1,2007,https://p1.8891.com.tw/2023/11/02/1698903222177371_440_330.jpg
M-Benz,GLC300,2.0L,146.8,5.7,2017,https://p2.8891.com.tw/2023/09/01/1693548657582674_440_330.jpg
M-Benz,E350,3.5L,49.8,6.5,2011,https://p2.8891.com.tw/2023/07/21/1689933751778108_440_330.jpg
M-Benz,S350d,2.9L,219,6,2019,https://p2.8891.com.tw/2022/12/28/1672198478680138_440_330.jpg
M-Benz,GLE350d,3.0L,148,7,2016,https://p1.8891.com.tw/2023/11/01/1698826435302739_440_330.jpg
M-Benz,SL500,5.0L,45.8,6.21,2002,https://p1.8891.com.tw/2022/12/16/1671178229780073_440_330.jpg
M-Benz,CL500,5.0L,38.8,10.56,2000,https://p2.8891.com.tw/2022/07/06/1657101702407960_440_330.jpg
M-Benz,GLC300,2.0L,178,4.52,2018,https://p2.8891.com.tw/2023/08/24/1692859006072306_440_330.jpg
M-Benz,E200,2.0L,89,9,2014,https://p1.8891.com.tw/2023/06/26/1687771793284003_440_330.jpg
M-Benz,C250,2.0L,138,7.4,2017,https://p2.8891.com.tw/2023/07/14/1689319155356188_440_330.jpg
M-Benz,C180,1.6L,83.5,15.4,2014,https://p2.8891.com.tw/2023/08/04/1691129065246788_440_330.jpg
M-Benz,GLA200d,2.1L,73.8,10.1,2015,https://p2.8891.com.tw/2023/10/31/1698744297102222_440_330.jpg
M-Benz,GLE300d,2.0L,318.8,3400,2021,https://p1.8891.com.tw/2023/11/14/1699966151782957_440_330.jpg
M-Benz,GLE250d,2.1L,116.8,8.7,2016,https://p1.8891.com.tw/2023/09/01/1693563338375889_440_330.jpg
M-Benz,GLE300d,2.0L,236.8,1.2,2020,https://p1.8891.com.tw/2023/11/06/1699248134565907_440_330.jpg
M-Benz,C250,2.0L,119,7.5,2016,https://p2.8891.com.tw/2023/06/19/1687147587922954_440_330.jpg
M-Benz,GLC200,2.0L,169.8,1.24,2019,https://p1.8891.com.tw/2023/11/07/1699324678717179_440_330.jpg
M-Benz,GLC43 AMG  Coupe,3.0L,198.8,8.8,2017,https://p2.8891.com.tw/2023/10/30/1698647211622912_440_330.jpg
M-Benz,SL350,3.5L,139,6.3,2013,https://p1.8891.com.tw/2023/09/26/1695712897664071_440_330.jpg
M-Benz,GLC250,2.0L,118,12.5,2015,https://p1.8891.com.tw/2023/10/28/1698507399932633_440_330.jpg
M-Benz,GLC250  Coupe,2.0L,168.8,9,2018,https://p2.8891.com.tw/2023/10/27/1698405666572022_440_330.jpg
M-Benz,GLE450 AMG,3.0L,169.8,13,2016,https://p1.8891.com.tw/2023/10/27/1698404865386781_440_330.jpg
M-Benz,C180 Estate,1.5L,146.8,5.5,2020,https://p1.8891.com.tw/2023/06/17/1686982305350691_440_330.jpg
M-Benz,C200,2.0L,98.8,8.3,2017,https://p2.8891.com.tw/2023/12/01/1701407902900734_440_330.jpg
M-Benz,V250d,2.1L,155.8,7.4,2016,https://p1.8891.com.tw/2023/10/30/1698641933850671_440_330.jpg
M-Benz,C250,1.8L,49.9,14.7,2011,https://p2.8891.com.tw/2023/07/27/1690469125170904_440_330.jpg
M-Benz,GLC250,2.0L,146.8,5.3,2017,https://p2.8891.com.tw/2023/10/24/1698126308475644_440_330.jpg
M-Benz,GLC300,2.0L,328,175,2023,https://p2.8891.com.tw/2023/10/24/1698115380367658_440_330.jpg
M-Benz,GLA200,2.1L,88.8,6.4,2016,https://p1.8891.com.tw/2023/09/23/1695436149802411_440_330.jpg
M-Benz,GLC250,2.0L,125.8,11.6,2016,https://p1.8891.com.tw/2023/10/23/1698029147324685_440_330.jpg
M-Benz,E250,1.8L,45.8,21.2,2011,https://p1.8891.com.tw/2023/08/22/1692692611382057_440_330.jpg
M-Benz,C240,2.6L,13.8,10.76,2001,https://p2.8891.com.tw/2022/11/11/1668137778049416_440_330.jpg
M-Benz,A250,2.0L,93.8,5.6,2014,https://p2.8891.com.tw/2023/10/21/1697871595320746_440_330.jpg
M-Benz,GLC300,2.0L,148,6.84,2016,https://p1.8891.com.tw/2023/05/07/1683444363682761_440_330.jpg
M-Benz,GLC300,2.0L,178,4.16,2019,https://p2.8891.com.tw/2023/07/07/1688700023113244_440_330.jpg
M-Benz,C300 AMG,2.0L,158,7.68,2018,https://p2.8891.com.tw/2023/02/13/1676272969947250_440_330.jpg
M-Benz,SL320,3.2L,48.8,7.7,1993,https://p2.8891.com.tw/2023/10/26/1698299871728894_440_330.jpg
M-Benz,GLB35 AMG,2.0L,229.8,3.3,2020,https://p1.8891.com.tw/2023/10/26/1698295172002253_440_330.jpg
M-Benz,E200,2.0L,258,1.96,2021,https://p2.8891.com.tw/2023/10/20/1697767003429396_440_330.jpg
M-Benz,B180,1.6L,39.8,14,2012,https://p2.8891.com.tw/2023/10/20/1697771247793844_440_330.jpg
M-Benz,GLC250,2.0L,163.8,2.2,2018,https://p2.8891.com.tw/2023/09/18/1695006323236478_440_330.jpg
M-Benz,B200,1.6L,59,18.8,2015,https://p2.8891.com.tw/2023/10/19/1697699237987648_440_330.jpg
M-Benz,GLA45 AMG,2.0L,116.8,7,2015,https://p1.8891.com.tw/2023/10/19/1697690688431919_440_330.jpg
M-Benz,G500,4.0L,458.9,2.8,2017,https://p1.8891.com.tw/2023/02/17/1676605078918407_440_330.jpg
BMW,430i M Sport,2.0L,226.8,3.6,2021,https://p2.8891.com.tw/2023/06/30/1688104166338000_440_330.jpg
BMW,420i M Sport,2.0L,203.8,1.1,2022,https://p2.8891.com.tw/2023/12/01/1701394754301078_440_330.jpg
BMW, 128ti ,2.0L,178.8,1,2022,https://p1.8891.com.tw/2023/10/07/2/1696665772118509_440_330.jpg
BMW,X6 xDrive40i,3.0L,319.8,2.3,2022,https://p1.8891.com.tw/2023/10/17/1697529188310049_440_330.jpg
BMW, xDrive25d,2.0L,109.8,12.6,2016,https://p1.8891.com.tw/2023/12/07/1701938695098179_440_330.jpg
BMW,220i,2.0L,119.9,7,2019,https://p2.8891.com.tw/2023/12/09/1702092347376658_440_330.jpg
BMW,220i,2.0L,119.9,2,2018,https://p2.8891.com.tw/2023/11/29/1701250516429784_440_330.jpg
BMW, X4 xDrive20i,2.0L,108.8,6,2016,https://p2.8891.com.tw/2023/10/13/1697187776546482_440_330.jpg
BMW,X3 xDrive20i,2.0L,99.8,15,2018,https://p2.8891.com.tw/2023/09/15/1694753419186986_440_330.jpg
BMW,X1 sDrive18i,1.5L,119.9,5,2019,https://p1.8891.com.tw/2023/12/05/1701764129786711_440_330.jpg
BMW,116i,1.6L,49.8,11,2015,https://p1.8891.com.tw/2023/12/09/1702114235053971_440_330.jpg
BMW,320i M Sport ,2.0L,99.8,5.5,2018,https://p1.8891.com.tw/2023/11/11/1699684474022157_440_330.jpg
BMW,318i,1.5L,78.8,8,2016,https://p2.8891.com.tw/2022/04/13/1649831277689976_440_330.jpg
BMW,M340i xDrive,3.0L,258,543,2021,https://p1.8891.com.tw/2023/11/04/1699091475248143_440_330.jpg
BMW,730d,3.0L,138,11.98,2017,https://p1.8891.com.tw/2023/10/04/1696409013216033_440_330.jpg
BMW,640i,3.0L,118,1.5,2013,https://p1.8891.com.tw/2023/12/02/1701490397277095_440_330.jpg
BMW,520d,2.0L,99,10,2017,https://p1.8891.com.tw/2023/12/01/1701405230675081_440_330.jpg
BMW,330i ,2.0L,172.8,4.73,2020,https://p2.8891.com.tw/2023/10/31/1698724605303944_440_330.jpg
BMW,218i,1.5L,75.8,4.4,2017,https://p1.8891.com.tw/2023/11/29/1701242594030883_440_330.jpg
BMW,M240i,3.0L,266.8,6000,2022,https://p2.8891.com.tw/2023/11/29/1701239359215480_440_330.jpg
BMW, X6 xDrive35i,3.0L,69.8,15.74,2013,https://p1.8891.com.tw/2023/11/27/1701052350641097_440_330.jpg
BMW,218d,2.0L,65.8,4.3,2016,https://p2.8891.com.tw/2023/08/30/1693387227775342_440_330.jpg
BMW,218i,1.5L,43.8,7.26,2014,https://p1.8891.com.tw/2023/11/23/1700719804244993_440_330.jpg
BMW,218i ,1.5L,79.8,4.11,2019,https://p2.8891.com.tw/2023/11/17/1700205997716256_440_330.jpg
BMW,528i GT,2.0L,83.8,15.3,2014,https://p2.8891.com.tw/2023/11/15/1700029447167050_440_330.jpg
BMW,520i M Sport,2.0L,136.8,7.95,2018,https://p1.8891.com.tw/2023/10/30/1698655916001349_440_330.jpg
BMW,X1 sDrive20i,2.0L,97.8,3.11,2017,https://p1.8891.com.tw/2023/10/25/1698218996071341_440_330.jpg
BMW,X1 sDrive18i,1.5L,95.8,6,2017,https://p2.8891.com.tw/2023/10/17/1697513670830600_440_330.jpg
BMW,X3 xDrive20i,2.0L,65.8,14.11,2014,https://p1.8891.com.tw/2023/09/19/1695109674222065_440_330.jpg
BMW,X4 xDrive20i,2.0L,199.8,4.5,2021,https://p2.8891.com.tw/2023/08/11/1691748473355160_440_330.jpg
BMW,218i,1.5L,86.8,5.2,2018,https://p1.8891.com.tw/2023/01/11/1673408341393455_440_330.jpg
BMW,X2 sDrive,1.5L,106.8,7.3,2019,https://p1.8891.com.tw/2023/07/13/1689244065236283_440_330.jpg
BMW,330i M Sport,2.0L,169,5.8,2019,https://p1.8891.com.tw/2023/03/02/1677742449315869_440_330.jpg
BMW,520d,2.0L,62.8,9.7,2013,https://p2.8891.com.tw/2023/11/04/1699079141694190_440_330.jpg
BMW,430i M Sport,2.0L,226.8,3.6,2021,https://p2.8891.com.tw/2023/06/30/1688104166338000_440_330.jpg
BMW,420i M Sport ,2.0L,203.8,1.1,2022,https://p2.8891.com.tw/2023/12/01/1701394754301078_440_330.jpg
BMW,128ti,2.0L,178.8,1,2022,https://p1.8891.com.tw/2023/10/07/2/1696665772118509_440_330.jpg
BMW,X5 xDrive25d,2.0L,109.8,12.6,2016,https://p1.8891.com.tw/2023/12/07/1701938695098179_440_330.jpg
BMW,220i,2.0L,119.9,7,2019,https://p2.8891.com.tw/2023/12/09/1702092347376658_440_330.jpg
BMW,220i,2.0L,119.9,2,2018,https://p2.8891.com.tw/2023/11/29/1701250516429784_440_330.jpg
BMW,X4 xDrive20i ,2.0L,108.8,6,2016,https://p2.8891.com.tw/2023/10/13/1697187776546482_440_330.jpg
BMW,X3 xDrive20i,2.0L,99.8,15,2018,https://p2.8891.com.tw/2023/09/15/1694753419186986_440_330.jpg
BMW,X1 sDrive18i,1.5L,119.9,5,2019,https://p1.8891.com.tw/2023/12/05/1701764129786711_440_330.jpg
BMW,Z4 M40i,3.0L,248.8,2.9,2019,https://p2.8891.com.tw/2023/11/20/1700458874583558_440_330.jpg
BMW,X3 xDrive20i,2.0L,99.8,15,2018,https://p2.8891.com.tw/2023/09/15/1694753419186986_440_330.jpg
BMW,X1 sDrive18i,1.5L,119.9,5,2019,https://p1.8891.com.tw/2023/12/05/1701764129786711_440_330.jpg
BMW,Z4 M40i,3.0L,248.8,2.9,2019,https://p2.8891.com.tw/2023/11/20/1700458874583558_440_330.jpg
BMW,X6 xDrive40i,3.0L,319.8,2.3,2022,https://p1.8891.com.tw/2023/10/17/1697529188310049_440_330.jpg
BMW,220i,2.0L,119.9,7,2019,https://p2.8891.com.tw/2023/12/09/1702092347376658_440_330.jpg
BMW,220i,2.0L,119.9,2,2018,https://p2.8891.com.tw/2023/11/29/1701250516429784_440_330.jpg
BMW,430i M Sport ,2.0L,226.8,3.6,2021,https://p2.8891.com.tw/2023/06/30/1688104166338000_440_330.jpg
BMW,X6 xDrive40i,3.0L,319.8,2.3,2022,https://p1.8891.com.tw/2023/10/17/1697529188310049_440_330.jpg
BMW,X4 xDrive20i,2.0L,108.8,6,2016,https://p2.8891.com.tw/2023/10/13/1697187776546482_440_330.jpg
BMW,430i M Sport,2.0L,226.8,3.6,2021,https://p2.8891.com.tw/2023/06/30/1688104166338000_440_330.jpg
BMW,X4 xDrive20i,2.0L,108.8,6,2016,https://p2.8891.com.tw/2023/10/13/1697187776546482_440_330.jpg
BMW,X3 xDrive20i,2.0L,99.8,15,2018,https://p2.8891.com.tw/2023/09/15/1694753419186986_440_330.jpg
BMW,520d,2.0L,62.8,9.7,2013,https://p2.8891.com.tw/2023/11/04/1699079141694190_440_330.jpg
BMW,520i ,2.0L,66.8,12.7,2015,https://p1.8891.com.tw/2023/11/23/1700727144499523_440_330.jpg
BMW,218d,2.0L,69.8,4.7,2015,https://p1.8891.com.tw/2023/09/27/1695788112614395_440_330.jpg
BMW, 330i,2.0L,175,5.15,2019,https://p1.8891.com.tw/2023/06/07/1686120634567651_440_330.jpg
BMW,320i,2.0L,66.8,15,2015,https://p1.8891.com.tw/2023/09/15/1694773477761751_440_330.jpg
BMW,530i M Sport ,2.0L,143.8,5,2017,https://p1.8891.com.tw/2023/08/19/1692424825063953_440_330.jpg
BMW,520i M,2.0L,146.8,8,2019,https://p2.8891.com.tw/2023/07/31/1690775382262890_440_330.jpg
BMW,X1 sDrive18i,1.5L,65.8,14.8,2016,https://p2.8891.com.tw/2023/11/13/1699838661070810_440_330.jpg
BMW,218i,1.5L,69.8,8.8,2017,https://p1.8891.com.tw/2023/11/30/1701318815937923_440_330.jpg
BMW,730i,2.0L,139.8,12,2018,https://p2.8891.com.tw/2023/05/19/1684494338077068_440_330.jpg
BMW,530i Luxury,2.0L,135.8,7.7,2017,https://p2.8891.com.tw/2023/05/16/1684201009610240_440_330.jpg
BMW,430i M Sport,2.0L,119.8,9.7,2016,https://p1.8891.com.tw/2023/11/22/1700619530172897_440_330.jpg
BMW,320i M Sport,2.0L,145.8,6.6,2019,https://p2.8891.com.tw/2023/11/27/1701075438390338_440_330.jpg
